config,app,input,threads,run,time_s,status
clang-plainje,cc,kron22,32,54,0.01027,ok
clang-chonk,cc,kron22,32,54,0.01025,ok
clang-plain,cc,kron22,32,55,0.01012,ok
clang-plainje,cc,kron22,32,55,0.01042,ok
clang-chonk,cc,kron22,32,55,0.01035,ok
clang-plain,cc,kron22,32,56,0.01038,ok
clang-plainje,cc,kron22,32,56,0.01038,ok
clang-chonk,cc,kron22,32,56,0.01022,ok
clang-plain,cc,kron22,32,57,0.01033,ok
clang-plainje,cc,kron22,32,57,0.01037,ok
clang-chonk,cc,kron22,32,57,0.01045,ok
clang-plain,cc,kron22,32,58,0.01034,ok
clang-plainje,cc,kron22,32,58,0.01003,ok
clang-chonk,cc,kron22,32,58,0.01032,ok
clang-plain,cc,kron22,32,59,0.01013,ok
clang-plainje,cc,kron22,32,59,0.01054,ok
clang-chonk,cc,kron22,32,59,0.01035,ok
clang-plain,cc,kron22,32,60,0.01090,ok
clang-plainje,cc,kron22,32,60,0.01012,ok
clang-chonk,cc,kron22,32,60,0.01034,ok
clang-plain,cc,kron22,32,61,0.01024,ok
clang-plainje,cc,kron22,32,61,0.01013,ok
clang-chonk,cc,kron22,32,61,0.01027,ok
clang-plain,cc,kron22,32,62,0.01004,ok
clang-plainje,cc,kron22,32,62,0.01006,ok
clang-chonk,cc,kron22,32,62,0.01048,ok
clang-plain,cc,kron22,32,63,0.01023,ok
clang-plainje,cc,kron22,32,63,0.01005,ok
clang-chonk,cc,kron22,32,63,0.01036,ok
clang-plain,cc,kron22,32,64,0.01025,ok
clang-plainje,cc,kron22,32,64,0.01025,ok
clang-chonk,cc,kron22,32,64,0.01028,ok
clang-plain,cc,kron22,32,65,0.01029,ok
clang-plainje,cc,kron22,32,65,0.01020,ok
clang-chonk,cc,kron22,32,65,0.01018,ok
