config,app,input,threads,run,time_s,status
clang-chonk,tc,kron22,16,4,5.11870,ok
clang-plain,tc,kron22,16,5,5.13738,ok
clang-plainje,tc,kron22,16,5,5.18314,ok
clang-chonk,tc,kron22,16,5,5.07264,ok
clang-plain,tc,kron22,16,6,5.15886,ok
clang-plainje,tc,kron22,16,6,5.10842,ok
clang-chonk,tc,kron22,16,6,5.10583,ok
clang-plain,tc,kron22,16,7,5.11020,ok
clang-plainje,tc,kron22,16,7,5.19417,ok
clang-chonk,tc,kron22,16,7,5.09116,ok
clang-plain,tc,kron22,16,8,5.16776,ok
clang-plainje,tc,kron22,16,8,5.19927,ok
clang-chonk,tc,kron22,16,8,5.17981,ok
clang-plain,tc,kron22,16,9,5.15406,ok
clang-plainje,tc,kron22,16,9,5.04773,ok
clang-chonk,tc,kron22,16,9,5.11445,ok
clang-plain,tc,kron22,16,10,5.08461,ok
clang-plainje,tc,kron22,16,10,5.16905,ok
clang-chonk,tc,kron22,16,10,5.05496,ok
