config,app,input,threads,run,time_s,status
clang-plainje,cc,kron26,16,28,0.29901,ok
clang-chonk,cc,kron26,16,28,0.30350,ok
clang-plain,cc,kron26,16,29,0.30048,ok
clang-plainje,cc,kron26,16,29,0.29589,ok
clang-chonk,cc,kron26,16,29,0.30755,ok
clang-plain,cc,kron26,16,30,0.29973,ok
clang-plainje,cc,kron26,16,30,0.29810,ok
clang-chonk,cc,kron26,16,30,0.30396,ok
clang-plain,cc,kron26,16,31,0.29265,ok
clang-plainje,cc,kron26,16,31,0.30387,ok
clang-chonk,cc,kron26,16,31,0.29914,ok
clang-plain,cc,kron26,16,32,0.30572,ok
clang-plainje,cc,kron26,16,32,0.30723,ok
clang-chonk,cc,kron26,16,32,0.30917,ok
clang-plain,cc,kron26,16,33,0.29727,ok
clang-plainje,cc,kron26,16,33,0.30067,ok
clang-chonk,cc,kron26,16,33,0.29285,ok
clang-plain,cc,kron26,16,34,0.30342,ok
clang-plainje,cc,kron26,16,34,0.28793,ok
clang-chonk,cc,kron26,16,34,0.27350,ok
clang-plain,cc,kron26,16,35,0.31247,ok
clang-plainje,cc,kron26,16,35,0.30412,ok
clang-chonk,cc,kron26,16,35,0.29304,ok
clang-plain,cc,kron26,16,36,0.30848,ok
clang-plainje,cc,kron26,16,36,0.30492,ok
clang-chonk,cc,kron26,16,36,0.29845,ok
clang-plain,cc,kron26,16,37,0.28851,ok
clang-plainje,cc,kron26,16,37,0.31526,ok
clang-chonk,cc,kron26,16,37,0.30381,ok
clang-plain,cc,kron26,16,38,0.29485,ok
clang-plainje,cc,kron26,16,38,0.30290,ok
clang-chonk,cc,kron26,16,38,0.30190,ok
clang-plain,cc,kron26,16,39,0.29701,ok
clang-plainje,cc,kron26,16,39,0.31516,ok
clang-chonk,cc,kron26,16,39,0.30806,ok
clang-plain,cc,kron26,16,40,0.30809,ok
clang-plainje,cc,kron26,16,40,0.29534,ok
clang-chonk,cc,kron26,16,40,0.31243,ok
clang-plain,cc,kron26,16,41,0.31441,ok
clang-plainje,cc,kron26,16,41,0.29371,ok
clang-chonk,cc,kron26,16,41,0.28879,ok
clang-plain,cc,kron26,16,42,0.30688,ok
clang-plainje,cc,kron26,16,42,0.30089,ok
clang-chonk,cc,kron26,16,42,0.29328,ok
clang-plain,cc,kron26,16,43,0.30153,ok
clang-plainje,cc,kron26,16,43,0.29707,ok
clang-chonk,cc,kron26,16,43,0.29687,ok
clang-plain,cc,kron26,16,44,0.30949,ok
clang-plainje,cc,kron26,16,44,0.29346,ok
clang-chonk,cc,kron26,16,44,0.30245,ok
clang-plain,cc,kron26,16,45,0.29747,ok
clang-plainje,cc,kron26,16,45,0.30714,ok
clang-chonk,cc,kron26,16,45,0.29308,ok
clang-plain,cc,kron26,16,46,0.31701,ok
clang-plainje,cc,kron26,16,46,0.29727,ok
clang-chonk,cc,kron26,16,46,0.29053,ok
clang-plain,cc,kron26,16,47,0.29739,ok
clang-plainje,cc,kron26,16,47,0.29792,ok
clang-chonk,cc,kron26,16,47,0.30265,ok
clang-plain,cc,kron26,16,48,0.29367,ok
clang-plainje,cc,kron26,16,48,0.30616,ok
clang-chonk,cc,kron26,16,48,0.30014,ok
clang-plain,cc,kron26,16,49,0.29941,ok
clang-plainje,cc,kron26,16,49,0.26690,ok
clang-chonk,cc,kron26,16,49,0.29951,ok
clang-plain,cc,kron26,16,50,0.30313,ok
clang-plainje,cc,kron26,16,50,0.30018,ok
clang-chonk,cc,kron26,16,50,0.31382,ok
