config,app,input,threads,run,time_s,status
clang-plain,cc,kron22,112,9,0.00897,ok
clang-plainje,cc,kron22,112,9,0.00898,ok
clang-chonk,cc,kron22,112,9,0.00930,ok
clang-plain,cc,kron22,112,10,0.00898,ok
clang-plainje,cc,kron22,112,10,0.00901,ok
clang-chonk,cc,kron22,112,10,0.00935,ok
clang-plain,cc,kron22,112,11,0.00887,ok
clang-plainje,cc,kron22,112,11,0.00870,ok
clang-chonk,cc,kron22,112,11,0.00922,ok
clang-plain,cc,kron22,112,12,0.00888,ok
clang-plainje,cc,kron22,112,12,0.00921,ok
clang-chonk,cc,kron22,112,12,0.00910,ok
clang-plain,cc,kron22,112,13,0.00912,ok
clang-plainje,cc,kron22,112,13,0.00891,ok
clang-chonk,cc,kron22,112,13,0.00862,ok
clang-plain,cc,kron22,112,14,0.00890,ok
clang-plainje,cc,kron22,112,14,0.00870,ok
clang-chonk,cc,kron22,112,14,0.00947,ok
clang-plain,cc,kron22,112,15,0.00844,ok
clang-plainje,cc,kron22,112,15,0.00843,ok
clang-chonk,cc,kron22,112,15,0.00886,ok
clang-plain,cc,kron22,112,16,0.00860,ok
clang-plainje,cc,kron22,112,16,0.00903,ok
clang-chonk,cc,kron22,112,16,0.00930,ok
clang-plain,cc,kron22,112,17,0.00889,ok
clang-plainje,cc,kron22,112,17,0.00899,ok
clang-chonk,cc,kron22,112,17,0.00882,ok
clang-plain,cc,kron22,112,18,0.00855,ok
clang-plainje,cc,kron22,112,18,0.01014,ok
clang-chonk,cc,kron22,112,18,0.00890,ok
clang-plain,cc,kron22,112,19,0.00892,ok
clang-plainje,cc,kron22,112,19,0.00890,ok
clang-chonk,cc,kron22,112,19,0.00874,ok
clang-plain,cc,kron22,112,20,0.00865,ok
clang-plainje,cc,kron22,112,20,0.00881,ok
clang-chonk,cc,kron22,112,20,0.00951,ok
clang-plain,cc,kron22,112,21,0.01014,ok
clang-plainje,cc,kron22,112,21,0.00901,ok
clang-chonk,cc,kron22,112,21,0.00937,ok
clang-plain,cc,kron22,112,22,0.00870,ok
clang-plainje,cc,kron22,112,22,0.00915,ok
clang-chonk,cc,kron22,112,22,0.00891,ok
clang-plain,cc,kron22,112,23,0.00903,ok
clang-plainje,cc,kron22,112,23,0.00889,ok
clang-chonk,cc,kron22,112,23,0.00867,ok
clang-plain,cc,kron22,112,24,0.00890,ok
clang-plainje,cc,kron22,112,24,0.00888,ok
clang-chonk,cc,kron22,112,24,0.00915,ok
clang-plain,cc,kron22,112,25,0.00904,ok
clang-plainje,cc,kron22,112,25,0.00886,ok
clang-chonk,cc,kron22,112,25,0.00906,ok
clang-plain,cc,kron22,112,26,0.00889,ok
clang-plainje,cc,kron22,112,26,0.00887,ok
clang-chonk,cc,kron22,112,26,0.00888,ok
clang-plain,cc,kron22,112,27,0.00891,ok
clang-plainje,cc,kron22,112,27,0.00890,ok
clang-chonk,cc,kron22,112,27,0.00874,ok
clang-plain,cc,kron22,112,28,0.00920,ok
clang-plainje,cc,kron22,112,28,0.00903,ok
clang-chonk,cc,kron22,112,28,0.00926,ok
clang-plain,cc,kron22,112,29,0.00864,ok
clang-plainje,cc,kron22,112,29,0.00870,ok
clang-chonk,cc,kron22,112,29,0.00899,ok
clang-plain,cc,kron22,112,30,0.00870,ok
clang-plainje,cc,kron22,112,30,0.00888,ok
clang-chonk,cc,kron22,112,30,0.00940,ok
clang-plain,cc,kron22,112,31,0.00884,ok
clang-plainje,cc,kron22,112,31,0.00961,ok
clang-chonk,cc,kron22,112,31,0.00901,ok
clang-plain,cc,kron22,112,32,0.00922,ok
clang-plainje,cc,kron22,112,32,0.00859,ok
clang-chonk,cc,kron22,112,32,0.00922,ok
clang-plain,cc,kron22,112,33,0.00938,ok
clang-plainje,cc,kron22,112,33,0.00858,ok
clang-chonk,cc,kron22,112,33,0.00910,ok
clang-plain,cc,kron22,112,34,0.00976,ok
clang-plainje,cc,kron22,112,34,0.00877,ok
clang-chonk,cc,kron22,112,34,0.00933,ok
clang-plain,cc,kron22,112,35,0.00902,ok
clang-plainje,cc,kron22,112,35,0.00911,ok
clang-chonk,cc,kron22,112,35,0.00880,ok
clang-plain,cc,kron22,112,36,0.00871,ok
clang-plainje,cc,kron22,112,36,0.00904,ok
clang-chonk,cc,kron22,112,36,0.00934,ok
clang-plain,cc,kron22,112,37,0.00900,ok
clang-plainje,cc,kron22,112,37,0.00871,ok
clang-chonk,cc,kron22,112,37,0.00896,ok
clang-plain,cc,kron22,112,38,0.00917,ok
clang-plainje,cc,kron22,112,38,0.00887,ok
clang-chonk,cc,kron22,112,38,0.00941,ok
clang-plain,cc,kron22,112,39,0.00886,ok
clang-plainje,cc,kron22,112,39,0.00892,ok
clang-chonk,cc,kron22,112,39,0.00882,ok
clang-plain,cc,kron22,112,40,0.00894,ok
clang-plainje,cc,kron22,112,40,0.00930,ok
clang-chonk,cc,kron22,112,40,0.00880,ok
clang-plain,cc,kron22,112,41,0.00893,ok
clang-plainje,cc,kron22,112,41,0.00927,ok
clang-chonk,cc,kron22,112,41,0.00983,ok
clang-plain,cc,kron22,112,42,0.00879,ok
clang-plainje,cc,kron22,112,42,0.00882,ok
clang-chonk,cc,kron22,112,42,0.00889,ok
clang-plain,cc,kron22,112,43,0.00943,ok
clang-plainje,cc,kron22,112,43,0.00913,ok
clang-chonk,cc,kron22,112,43,0.00887,ok
clang-plain,cc,kron22,112,44,0.00889,ok
clang-plainje,cc,kron22,112,44,0.01091,ok
clang-chonk,cc,kron22,112,44,0.00904,ok
clang-plain,cc,kron22,112,45,0.00900,ok
clang-plainje,cc,kron22,112,45,0.00902,ok
clang-chonk,cc,kron22,112,45,0.00944,ok
clang-plain,cc,kron22,112,46,0.00846,ok
clang-plainje,cc,kron22,112,46,0.00868,ok
clang-chonk,cc,kron22,112,46,0.00890,ok
clang-plain,cc,kron22,112,47,0.00870,ok
clang-plainje,cc,kron22,112,47,0.00872,ok
clang-chonk,cc,kron22,112,47,0.00910,ok
clang-plain,cc,kron22,112,48,0.00878,ok
clang-plainje,cc,kron22,112,48,0.00928,ok
clang-chonk,cc,kron22,112,48,0.00924,ok
clang-plain,cc,kron22,112,49,0.00894,ok
clang-plainje,cc,kron22,112,49,0.00871,ok
clang-chonk,cc,kron22,112,49,0.00887,ok
clang-plain,cc,kron22,112,50,0.00894,ok
clang-plainje,cc,kron22,112,50,0.00892,ok
clang-chonk,cc,kron22,112,50,0.00908,ok
clang-plain,bfs,kron22,112,1,0.00770,ok
clang-plainje,bfs,kron22,112,1,0.00786,ok
clang-chonk,bfs,kron22,112,1,0.00811,ok
clang-plain,bfs,kron22,112,2,0.00988,ok
clang-plainje,bfs,kron22,112,2,0.00819,ok
clang-chonk,bfs,kron22,112,2,0.00807,ok
clang-plain,bfs,kron22,112,3,0.00803,ok
clang-plainje,bfs,kron22,112,3,0.00881,ok
clang-chonk,bfs,kron22,112,3,0.00780,ok
clang-plain,bfs,kron22,112,4,0.00761,ok
clang-plainje,bfs,kron22,112,4,0.00792,ok
clang-chonk,bfs,kron22,112,4,0.00811,ok
clang-plain,bfs,kron22,112,5,0.00775,ok
clang-plainje,bfs,kron22,112,5,0.00781,ok
clang-chonk,bfs,kron22,112,5,0.00808,ok
clang-plain,bfs,kron22,112,6,0.00825,ok
clang-plainje,bfs,kron22,112,6,0.00993,ok
clang-chonk,bfs,kron22,112,6,0.00805,ok
clang-plain,bfs,kron22,112,7,0.00791,ok
clang-plainje,bfs,kron22,112,7,0.00775,ok
clang-chonk,bfs,kron22,112,7,0.00890,ok
clang-plain,bfs,kron22,112,8,0.00787,ok
clang-plainje,bfs,kron22,112,8,0.00785,ok
clang-chonk,bfs,kron22,112,8,0.00783,ok
clang-plain,bfs,kron22,112,9,0.00793,ok
clang-plainje,bfs,kron22,112,9,0.00783,ok
clang-chonk,bfs,kron22,112,9,0.00803,ok
clang-plain,bfs,kron22,112,10,0.00797,ok
clang-plainje,bfs,kron22,112,10,0.00800,ok
clang-chonk,bfs,kron22,112,10,0.00965,ok
clang-plain,bfs,kron22,112,11,0.00802,ok
clang-plainje,bfs,kron22,112,11,0.00803,ok
clang-chonk,bfs,kron22,112,11,0.00766,ok
clang-plain,bfs,kron22,112,12,0.00872,ok
clang-plainje,bfs,kron22,112,12,0.00802,ok
clang-chonk,bfs,kron22,112,12,0.00803,ok
clang-plain,bfs,kron22,112,13,0.00771,ok
clang-plainje,bfs,kron22,112,13,0.00786,ok
clang-chonk,bfs,kron22,112,13,0.00800,ok
clang-plain,bfs,kron22,112,14,0.00780,ok
clang-plainje,bfs,kron22,112,14,0.00807,ok
clang-chonk,bfs,kron22,112,14,0.00790,ok
clang-plain,bfs,kron22,112,15,0.00982,ok
clang-plainje,bfs,kron22,112,15,0.00818,ok
clang-chonk,bfs,kron22,112,15,0.00776,ok
clang-plain,bfs,kron22,112,16,0.00770,ok
clang-plainje,bfs,kron22,112,16,0.00866,ok
clang-chonk,bfs,kron22,112,16,0.00791,ok
clang-plain,bfs,kron22,112,17,0.00792,ok
clang-plainje,bfs,kron22,112,17,0.00800,ok
clang-chonk,bfs,kron22,112,17,0.00779,ok
clang-plain,bfs,kron22,112,18,0.00808,ok
clang-plainje,bfs,kron22,112,18,0.00785,ok
clang-chonk,bfs,kron22,112,18,0.00788,ok
clang-plain,bfs,kron22,112,19,0.00795,ok
clang-plainje,bfs,kron22,112,19,0.00947,ok
clang-chonk,bfs,kron22,112,19,0.00848,ok
clang-plain,bfs,kron22,112,20,0.00804,ok
clang-plainje,bfs,kron22,112,20,0.00801,ok
clang-chonk,bfs,kron22,112,20,0.00867,ok
clang-plain,bfs,kron22,112,21,0.00861,ok
clang-plainje,bfs,kron22,112,21,0.00771,ok
clang-chonk,bfs,kron22,112,21,0.00807,ok
clang-plain,bfs,kron22,112,22,0.00775,ok
clang-plainje,bfs,kron22,112,22,0.00781,ok
clang-chonk,bfs,kron22,112,22,0.00801,ok
clang-plain,bfs,kron22,112,23,0.00803,ok
clang-plainje,bfs,kron22,112,23,0.00788,ok
clang-chonk,bfs,kron22,112,23,0.00946,ok
clang-plain,bfs,kron22,112,24,0.00794,ok
clang-plainje,bfs,kron22,112,24,0.00780,ok
clang-chonk,bfs,kron22,112,24,0.00787,ok
clang-plain,bfs,kron22,112,25,0.00817,ok
clang-plainje,bfs,kron22,112,25,0.00802,ok
clang-chonk,bfs,kron22,112,25,0.00800,ok
clang-plain,bfs,kron22,112,26,0.00778,ok
clang-plainje,bfs,kron22,112,26,0.00777,ok
clang-chonk,bfs,kron22,112,26,0.00790,ok
clang-plain,bfs,kron22,112,27,0.00810,ok
clang-plainje,bfs,kron22,112,27,0.00989,ok
clang-chonk,bfs,kron22,112,27,0.00815,ok
clang-plain,bfs,kron22,112,28,0.00983,ok
clang-plainje,bfs,kron22,112,28,0.00803,ok
clang-chonk,bfs,kron22,112,28,0.00809,ok
clang-plain,bfs,kron22,112,29,0.00773,ok
clang-plainje,bfs,kron22,112,29,0.00879,ok
clang-chonk,bfs,kron22,112,29,0.00791,ok
clang-plain,bfs,kron22,112,30,0.00788,ok
clang-plainje,bfs,kron22,112,30,0.00780,ok
clang-chonk,bfs,kron22,112,30,0.00778,ok
clang-plain,bfs,kron22,112,31,0.00773,ok
clang-plainje,bfs,kron22,112,31,0.00790,ok
clang-chonk,bfs,kron22,112,31,0.00808,ok
clang-plain,bfs,kron22,112,32,0.00801,ok
clang-plainje,bfs,kron22,112,32,0.00976,ok
clang-chonk,bfs,kron22,112,32,0.00815,ok
clang-plain,bfs,kron22,112,33,0.00782,ok
clang-plainje,bfs,kron22,112,33,0.00769,ok
clang-chonk,bfs,kron22,112,33,0.00868,ok
clang-plain,bfs,kron22,112,34,0.00788,ok
clang-plainje,bfs,kron22,112,34,0.00801,ok
clang-chonk,bfs,kron22,112,34,0.00771,ok
clang-plain,bfs,kron22,112,35,0.00781,ok
clang-plainje,bfs,kron22,112,35,0.00790,ok
clang-chonk,bfs,kron22,112,35,0.00804,ok
clang-plain,bfs,kron22,112,36,0.00775,ok
clang-plainje,bfs,kron22,112,36,0.00802,ok
clang-chonk,bfs,kron22,112,36,0.00951,ok
clang-plain,bfs,kron22,112,37,0.00774,ok
clang-plainje,bfs,kron22,112,37,0.00948,ok
clang-chonk,bfs,kron22,112,37,0.00799,ok
clang-plain,bfs,kron22,112,38,0.00896,ok
clang-plainje,bfs,kron22,112,38,0.00799,ok
clang-chonk,bfs,kron22,112,38,0.00786,ok
clang-plain,bfs,kron22,112,39,0.00754,ok
clang-plainje,bfs,kron22,112,39,0.00778,ok
clang-chonk,bfs,kron22,112,39,0.00785,ok
clang-plain,bfs,kron22,112,40,0.00800,ok
clang-plainje,bfs,kron22,112,40,0.00793,ok
clang-chonk,bfs,kron22,112,40,0.00792,ok
clang-plain,bfs,kron22,112,41,0.00999,ok
clang-plainje,bfs,kron22,112,41,0.00786,ok
clang-chonk,bfs,kron22,112,41,0.00830,ok
clang-plain,bfs,kron22,112,42,0.00786,ok
clang-plainje,bfs,kron22,112,42,0.00914,ok
clang-chonk,bfs,kron22,112,42,0.00925,ok
clang-plain,bfs,kron22,112,43,0.00785,ok
clang-plainje,bfs,kron22,112,43,0.00760,ok
clang-chonk,bfs,kron22,112,43,0.00811,ok
clang-plain,bfs,kron22,112,44,0.00791,ok
clang-plainje,bfs,kron22,112,44,0.00769,ok
clang-chonk,bfs,kron22,112,44,0.00770,ok
clang-plain,bfs,kron22,112,45,0.00766,ok
clang-plainje,bfs,kron22,112,45,0.00837,ok
clang-chonk,bfs,kron22,112,45,0.00804,ok
clang-plain,bfs,kron22,112,46,0.00804,ok
clang-plainje,bfs,kron22,112,46,0.00759,ok
clang-chonk,bfs,kron22,112,46,0.00891,ok
clang-plain,bfs,kron22,112,47,0.00768,ok
clang-plainje,bfs,kron22,112,47,0.00785,ok
clang-chonk,bfs,kron22,112,47,0.00790,ok
clang-plain,bfs,kron22,112,48,0.00843,ok
clang-plainje,bfs,kron22,112,48,0.00780,ok
clang-chonk,bfs,kron22,112,48,0.00810,ok
clang-plain,bfs,kron22,112,49,0.00792,ok
clang-plainje,bfs,kron22,112,49,0.00795,ok
clang-chonk,bfs,kron22,112,49,0.00971,ok
clang-plain,bfs,kron22,112,50,0.00797,ok
clang-plainje,bfs,kron22,112,50,0.00797,ok
clang-chonk,bfs,kron22,112,50,0.00782,ok
clang-plain,bfs,kron22,112,51,0.00768,ok
clang-plainje,bfs,kron22,112,51,0.00805,ok
clang-chonk,bfs,kron22,112,51,0.00787,ok
clang-plain,bfs,kron22,112,52,0.00940,ok
clang-plainje,bfs,kron22,112,52,0.00745,ok
clang-chonk,bfs,kron22,112,52,0.00786,ok
clang-plain,bfs,kron22,112,53,0.00745,ok
clang-plainje,bfs,kron22,112,53,0.00752,ok
clang-chonk,bfs,kron22,112,53,0.00771,ok
clang-plain,bfs,kron22,112,54,0.00756,ok
clang-plainje,bfs,kron22,112,54,0.00765,ok
clang-chonk,bfs,kron22,112,54,0.00784,ok
clang-plain,bfs,kron22,112,55,0.00891,ok
clang-plainje,bfs,kron22,112,55,0.00763,ok
clang-chonk,bfs,kron22,112,55,0.00770,ok
clang-plain,bfs,kron22,112,56,0.00750,ok
clang-plainje,bfs,kron22,112,56,0.00768,ok
clang-chonk,bfs,kron22,112,56,0.00776,ok
clang-plain,bfs,kron22,112,57,0.00770,ok
clang-plainje,bfs,kron22,112,57,0.00768,ok
clang-chonk,bfs,kron22,112,57,0.00763,ok
clang-plain,bfs,kron22,112,58,0.00783,ok
clang-plainje,bfs,kron22,112,58,0.00774,ok
clang-chonk,bfs,kron22,112,58,0.00770,ok
clang-plain,bfs,kron22,112,59,0.00779,ok
clang-plainje,bfs,kron22,112,59,0.00757,ok
clang-chonk,bfs,kron22,112,59,0.00936,ok
clang-plain,bfs,kron22,112,60,0.00761,ok
clang-plainje,bfs,kron22,112,60,0.00767,ok
clang-chonk,bfs,kron22,112,60,0.00768,ok
clang-plain,bfs,kron22,112,61,0.00766,ok
clang-plainje,bfs,kron22,112,61,0.00772,ok
clang-chonk,bfs,kron22,112,61,0.00790,ok
clang-plain,bfs,kron22,112,62,0.00773,ok
clang-plainje,bfs,kron22,112,62,0.00759,ok
clang-chonk,bfs,kron22,112,62,0.00929,ok
clang-plain,bfs,kron22,112,63,0.00763,ok
clang-plainje,bfs,kron22,112,63,0.00812,ok
clang-chonk,bfs,kron22,112,63,0.00770,ok
clang-plain,bfs,kron22,112,64,0.00764,ok
clang-plainje,bfs,kron22,112,64,0.00756,ok
clang-chonk,bfs,kron22,112,64,0.00763,ok
clang-plain,bfs,kron22,112,65,0.00758,ok
clang-plainje,bfs,kron22,112,65,0.00761,ok
clang-chonk,bfs,kron22,112,65,0.00866,ok
clang-plain,bfs,kron22,112,66,0.00760,ok
clang-plainje,bfs,kron22,112,66,0.00772,ok
clang-chonk,bfs,kron22,112,66,0.00754,ok
clang-plain,bfs,kron22,112,67,0.00749,ok
clang-plainje,bfs,kron22,112,67,0.00753,ok
clang-chonk,bfs,kron22,112,67,0.00768,ok
clang-plain,bfs,kron22,112,68,0.00761,ok
clang-plainje,bfs,kron22,112,68,0.00893,ok
clang-chonk,bfs,kron22,112,68,0.00817,ok
clang-plain,bfs,kron22,112,69,0.00763,ok
clang-plainje,bfs,kron22,112,69,0.00747,ok
clang-chonk,bfs,kron22,112,69,0.00756,ok
clang-plain,bfs,kron22,112,70,0.00803,ok
clang-plainje,bfs,kron22,112,70,0.00971,ok
clang-chonk,bfs,kron22,112,70,0.00749,ok
clang-plain,bfs,kron22,112,71,0.00750,ok
clang-plainje,bfs,kron22,112,71,0.00797,ok
clang-chonk,bfs,kron22,112,71,0.00778,ok
clang-plain,bfs,kron22,112,72,0.00756,ok
clang-plainje,bfs,kron22,112,72,0.00772,ok
clang-chonk,bfs,kron22,112,72,0.00772,ok
clang-plain,bfs,kron22,112,73,0.00760,ok
clang-plainje,bfs,kron22,112,73,0.00921,ok
clang-chonk,bfs,kron22,112,73,0.00786,ok
clang-plain,bfs,kron22,112,74,0.00887,ok
clang-plainje,bfs,kron22,112,74,0.00774,ok
clang-chonk,bfs,kron22,112,74,0.00769,ok
clang-plain,bfs,kron22,112,75,0.00746,ok
clang-plainje,bfs,kron22,112,75,0.00768,ok
clang-chonk,bfs,kron22,112,75,0.00774,ok
clang-plain,bfs,kron22,112,76,0.00762,ok
clang-plainje,bfs,kron22,112,76,0.00898,ok
clang-chonk,bfs,kron22,112,76,0.00800,ok
clang-plain,bfs,kron22,112,77,0.00761,ok
clang-plainje,bfs,kron22,112,77,0.00751,ok
clang-chonk,bfs,kron22,112,77,0.00745,ok
clang-plain,bfs,kron22,112,78,0.00783,ok
clang-plainje,bfs,kron22,112,78,0.00774,ok
clang-chonk,bfs,kron22,112,78,0.00765,ok
clang-plain,bfs,kron22,112,79,0.00762,ok
clang-plainje,bfs,kron22,112,79,0.00821,ok
clang-chonk,bfs,kron22,112,79,0.00822,ok
clang-plain,bfs,kron22,112,80,0.00769,ok
clang-plainje,bfs,kron22,112,80,0.00742,ok
clang-chonk,bfs,kron22,112,80,0.00767,ok
clang-plain,bfs,kron22,112,81,0.00976,ok
clang-plainje,bfs,kron22,112,81,0.00760,ok
clang-chonk,bfs,kron22,112,81,0.00778,ok
clang-plain,bfs,kron22,112,82,0.00771,ok
clang-plainje,bfs,kron22,112,82,0.00794,ok
clang-chonk,bfs,kron22,112,82,0.00754,ok
clang-plain,bfs,kron22,112,83,0.00753,ok
clang-plainje,bfs,kron22,112,83,0.00756,ok
clang-chonk,bfs,kron22,112,83,0.00768,ok
clang-plain,bfs,kron22,112,84,0.00942,ok
clang-plainje,bfs,kron22,112,84,0.00759,ok
clang-chonk,bfs,kron22,112,84,0.00776,ok
clang-plain,bfs,kron22,112,85,0.00754,ok
clang-plainje,bfs,kron22,112,85,0.00765,ok
clang-chonk,bfs,kron22,112,85,0.00764,ok
clang-plain,bfs,kron22,112,86,0.00741,ok
clang-plainje,bfs,kron22,112,86,0.00746,ok
clang-chonk,bfs,kron22,112,86,0.00778,ok
clang-plain,bfs,kron22,112,87,0.00843,ok
clang-plainje,bfs,kron22,112,87,0.00751,ok
clang-chonk,bfs,kron22,112,87,0.00760,ok
clang-plain,bfs,kron22,112,88,0.00771,ok
clang-plainje,bfs,kron22,112,88,0.00755,ok
clang-chonk,bfs,kron22,112,88,0.00763,ok
clang-plain,bfs,kron22,112,89,0.00772,ok
clang-plainje,bfs,kron22,112,89,0.00761,ok
clang-chonk,bfs,kron22,112,89,0.00765,ok
clang-plain,bfs,kron22,112,90,0.00767,ok
clang-plainje,bfs,kron22,112,90,0.00749,ok
clang-chonk,bfs,kron22,112,90,0.00770,ok
clang-plain,bfs,kron22,112,91,0.00756,ok
clang-plainje,bfs,kron22,112,91,0.00752,ok
clang-chonk,bfs,kron22,112,91,0.00876,ok
clang-plain,bfs,kron22,112,92,0.00746,ok
clang-plainje,bfs,kron22,112,92,0.00750,ok
clang-chonk,bfs,kron22,112,92,0.00770,ok
clang-plain,bfs,kron22,112,93,0.00743,ok
clang-plainje,bfs,kron22,112,93,0.00769,ok
clang-chonk,bfs,kron22,112,93,0.00814,ok
clang-plain,bfs,kron22,112,94,0.00769,ok
clang-plainje,bfs,kron22,112,94,0.00764,ok
clang-chonk,bfs,kron22,112,94,0.00816,ok
clang-plain,bfs,kron22,112,95,0.00759,ok
clang-plainje,bfs,kron22,112,95,0.00751,ok
clang-chonk,bfs,kron22,112,95,0.00755,ok
clang-plain,bfs,kron22,112,96,0.00771,ok
clang-plainje,bfs,kron22,112,96,0.00959,ok
clang-chonk,bfs,kron22,112,96,0.00758,ok
clang-plain,bfs,kron22,112,97,0.00909,ok
clang-plainje,bfs,kron22,112,97,0.00769,ok
clang-chonk,bfs,kron22,112,97,0.00830,ok
clang-plain,bfs,kron22,112,98,0.00764,ok
clang-plainje,bfs,kron22,112,98,0.00760,ok
clang-chonk,bfs,kron22,112,98,0.00769,ok
clang-plain,bfs,kron22,112,99,0.00777,ok
clang-plainje,bfs,kron22,112,99,0.00975,ok
clang-chonk,bfs,kron22,112,99,0.00752,ok
clang-plain,bfs,kron22,112,100,0.00767,ok
clang-plainje,bfs,kron22,112,100,0.00763,ok
clang-chonk,bfs,kron22,112,100,0.00807,ok
clang-plain,cc,kron22,112,51,0.00901,ok
clang-plainje,cc,kron22,112,51,0.00930,ok
clang-chonk,cc,kron22,112,51,0.00898,ok
clang-plain,cc,kron22,112,52,0.00907,ok
clang-plainje,cc,kron22,112,52,0.00916,ok
clang-chonk,cc,kron22,112,52,0.00893,ok
clang-plain,cc,kron22,112,53,0.00882,ok
clang-plainje,cc,kron22,112,53,0.00907,ok
clang-chonk,cc,kron22,112,53,0.00937,ok
clang-plain,cc,kron22,112,54,0.00866,ok
clang-plainje,cc,kron22,112,54,0.00860,ok
clang-chonk,cc,kron22,112,54,0.00940,ok
clang-plain,cc,kron22,112,55,0.00898,ok
clang-plainje,cc,kron22,112,55,0.00878,ok
clang-chonk,cc,kron22,112,55,0.00880,ok
clang-plain,cc,kron22,112,56,0.00914,ok
clang-plainje,cc,kron22,112,56,0.00860,ok
clang-chonk,cc,kron22,112,56,0.00849,ok
clang-plain,cc,kron22,112,57,0.00990,ok
clang-plainje,cc,kron22,112,57,0.00942,ok
clang-chonk,cc,kron22,112,57,0.00912,ok
clang-plain,cc,kron22,112,58,0.00896,ok
clang-plainje,cc,kron22,112,58,0.00897,ok
clang-chonk,cc,kron22,112,58,0.00902,ok
clang-plain,cc,kron22,112,59,0.00921,ok
clang-plainje,cc,kron22,112,59,0.00909,ok
clang-chonk,cc,kron22,112,59,0.00929,ok
clang-plain,cc,kron22,112,60,0.00887,ok
clang-plainje,cc,kron22,112,60,0.00899,ok
clang-chonk,cc,kron22,112,60,0.00889,ok
clang-plain,cc,kron22,112,61,0.00911,ok
clang-plainje,cc,kron22,112,61,0.00874,ok
clang-chonk,cc,kron22,112,61,0.01009,ok
clang-plain,cc,kron22,112,62,0.00905,ok
clang-plainje,cc,kron22,112,62,0.00895,ok
clang-chonk,cc,kron22,112,62,0.00907,ok
clang-plain,cc,kron22,112,63,0.00888,ok
clang-plainje,cc,kron22,112,63,0.00912,ok
clang-chonk,cc,kron22,112,63,0.00905,ok
clang-plain,cc,kron22,112,64,0.00919,ok
clang-plainje,cc,kron22,112,64,0.00885,ok
clang-chonk,cc,kron22,112,64,0.00893,ok
clang-plain,cc,kron22,112,65,0.00907,ok
clang-plainje,cc,kron22,112,65,0.00877,ok
clang-chonk,cc,kron22,112,65,0.00902,ok
clang-plain,cc,kron22,112,66,0.00886,ok
clang-plainje,cc,kron22,112,66,0.00892,ok
clang-chonk,cc,kron22,112,66,0.00905,ok
clang-plain,cc,kron22,112,67,0.00931,ok
clang-plainje,cc,kron22,112,67,0.00888,ok
clang-chonk,cc,kron22,112,67,0.00887,ok
clang-plain,cc,kron22,112,68,0.00884,ok
clang-plainje,cc,kron22,112,68,0.00892,ok
clang-chonk,cc,kron22,112,68,0.00879,ok
clang-plain,cc,kron22,112,69,0.00886,ok
clang-plainje,cc,kron22,112,69,0.00883,ok
clang-chonk,cc,kron22,112,69,0.00867,ok
clang-plain,cc,kron22,112,70,0.00894,ok
clang-plainje,cc,kron22,112,70,0.00915,ok
clang-chonk,cc,kron22,112,70,0.00880,ok
clang-plain,cc,kron22,112,71,0.00936,ok
clang-plainje,cc,kron22,112,71,0.00903,ok
clang-chonk,cc,kron22,112,71,0.00892,ok
clang-plain,cc,kron22,112,72,0.00887,ok
clang-plainje,cc,kron22,112,72,0.00870,ok
clang-chonk,cc,kron22,112,72,0.00897,ok
clang-plain,cc,kron22,112,73,0.00924,ok
clang-plainje,cc,kron22,112,73,0.00938,ok
clang-chonk,cc,kron22,112,73,0.00909,ok
clang-plain,cc,kron22,112,74,0.00872,ok
clang-plainje,cc,kron22,112,74,0.00927,ok
clang-chonk,cc,kron22,112,74,0.01045,ok
clang-plain,cc,kron22,112,75,0.00910,ok
clang-plainje,cc,kron22,112,75,0.00920,ok
clang-chonk,cc,kron22,112,75,0.00925,ok
clang-plain,cc,kron22,112,76,0.00853,ok
clang-plainje,cc,kron22,112,76,0.00920,ok
clang-chonk,cc,kron22,112,76,0.00904,ok
clang-plain,cc,kron22,112,77,0.00899,ok
clang-plainje,cc,kron22,112,77,0.00913,ok
clang-chonk,cc,kron22,112,77,0.00910,ok
clang-plain,cc,kron22,112,78,0.00878,ok
clang-plainje,cc,kron22,112,78,0.00867,ok
clang-chonk,cc,kron22,112,78,0.00908,ok
clang-plain,cc,kron22,112,79,0.00891,ok
clang-plainje,cc,kron22,112,79,0.00881,ok
clang-chonk,cc,kron22,112,79,0.00924,ok
clang-plain,cc,kron22,112,80,0.00930,ok
clang-plainje,cc,kron22,112,80,0.00865,ok
clang-chonk,cc,kron22,112,80,0.00958,ok
clang-plain,cc,kron22,112,81,0.00912,ok
clang-plainje,cc,kron22,112,81,0.00884,ok
clang-chonk,cc,kron22,112,81,0.00916,ok
clang-plain,cc,kron22,112,82,0.00892,ok
clang-plainje,cc,kron22,112,82,0.00996,ok
clang-chonk,cc,kron22,112,82,0.00896,ok
clang-plain,cc,kron22,112,83,0.00862,ok
clang-plainje,cc,kron22,112,83,0.00897,ok
clang-chonk,cc,kron22,112,83,0.00897,ok
clang-plain,cc,kron22,112,84,0.00911,ok
clang-plainje,cc,kron22,112,84,0.00909,ok
clang-chonk,cc,kron22,112,84,0.00912,ok
clang-plain,cc,kron22,112,85,0.00923,ok
clang-plainje,cc,kron22,112,85,0.00896,ok
clang-chonk,cc,kron22,112,85,0.00911,ok
clang-plain,cc,kron22,112,86,0.00878,ok
clang-plainje,cc,kron22,112,86,0.00879,ok
