config,app,input,threads,run,time_s,status
clang-plain,cc,kron22,64,9,0.01637,ok
clang-plainje,cc,kron22,64,9,0.01355,ok
clang-chonk,cc,kron22,64,9,0.01131,ok
clang-plain,cc,kron22,64,10,0.01149,ok
clang-plainje,cc,kron22,64,10,0.01296,ok
clang-chonk,cc,kron22,64,10,0.01255,ok
clang-plain,cc,kron22,64,11,0.01088,ok
clang-plainje,cc,kron22,64,11,0.01438,ok
clang-chonk,cc,kron22,64,11,0.01072,ok
clang-plain,cc,kron22,64,12,0.01035,ok
clang-plainje,cc,kron22,64,12,0.01664,ok
clang-chonk,cc,kron22,64,12,0.01032,ok
clang-plain,cc,kron22,64,13,0.01252,ok
clang-plainje,cc,kron22,64,13,0.01436,ok
clang-chonk,cc,kron22,64,13,0.01042,ok
clang-plain,cc,kron22,64,14,0.01326,ok
clang-plainje,cc,kron22,64,14,0.01110,ok
clang-chonk,cc,kron22,64,14,0.01131,ok
clang-plain,cc,kron22,64,15,0.01224,ok
clang-plainje,cc,kron22,64,15,0.01533,ok
clang-chonk,cc,kron22,64,15,0.01122,ok
clang-plain,cc,kron22,64,16,0.01370,ok
clang-plainje,cc,kron22,64,16,0.01223,ok
clang-chonk,cc,kron22,64,16,0.01128,ok
clang-plain,cc,kron22,64,17,0.01860,ok
clang-plainje,cc,kron22,64,17,0.01649,ok
clang-chonk,cc,kron22,64,17,0.01064,ok
clang-plain,cc,kron22,64,18,0.01083,ok
clang-plainje,cc,kron22,64,18,0.01187,ok
clang-chonk,cc,kron22,64,18,0.01124,ok
clang-plain,cc,kron22,64,19,0.01322,ok
clang-plainje,cc,kron22,64,19,0.01590,ok
clang-chonk,cc,kron22,64,19,0.01022,ok
clang-plain,cc,kron22,64,20,0.01814,ok
clang-plainje,cc,kron22,64,20,0.01065,ok
clang-chonk,cc,kron22,64,20,0.01234,ok
clang-plain,cc,kron22,64,21,0.01879,ok
clang-plainje,cc,kron22,64,21,0.01480,ok
clang-chonk,cc,kron22,64,21,0.01066,ok
clang-plain,cc,kron22,64,22,0.01571,ok
clang-plainje,cc,kron22,64,22,0.01071,ok
clang-chonk,cc,kron22,64,22,0.01220,ok
clang-plain,cc,kron22,64,23,0.01598,ok
clang-plainje,cc,kron22,64,23,0.01125,ok
clang-chonk,cc,kron22,64,23,0.01872,ok
clang-plain,cc,kron22,64,24,0.01086,ok
clang-plainje,cc,kron22,64,24,0.01100,ok
clang-chonk,cc,kron22,64,24,0.01092,ok
clang-plain,cc,kron22,64,25,0.01903,ok
clang-plainje,cc,kron22,64,25,0.01103,ok
clang-chonk,cc,kron22,64,25,0.01016,ok
clang-plain,cc,kron22,64,26,0.01073,ok
clang-plainje,cc,kron22,64,26,0.01047,ok
clang-chonk,cc,kron22,64,26,0.01229,ok
clang-plain,cc,kron22,64,27,0.01199,ok
clang-plainje,cc,kron22,64,27,0.01348,ok
clang-chonk,cc,kron22,64,27,0.00998,ok
clang-plain,cc,kron22,64,28,0.02314,ok
clang-plainje,cc,kron22,64,28,0.01086,ok
clang-chonk,cc,kron22,64,28,0.01012,ok
clang-plain,cc,kron22,64,29,0.02157,ok
clang-plainje,cc,kron22,64,29,0.02015,ok
clang-chonk,cc,kron22,64,29,0.01097,ok
clang-plain,cc,kron22,64,30,0.01884,ok
clang-plainje,cc,kron22,64,30,0.01055,ok
clang-chonk,cc,kron22,64,30,0.01086,ok
clang-plain,cc,kron22,64,31,0.01471,ok
clang-plainje,cc,kron22,64,31,0.01200,ok
clang-chonk,cc,kron22,64,31,0.01518,ok
clang-plain,cc,kron22,64,32,0.01809,ok
clang-plainje,cc,kron22,64,32,0.01110,ok
clang-chonk,cc,kron22,64,32,0.01065,ok
clang-plain,cc,kron22,64,33,0.01204,ok
clang-plainje,cc,kron22,64,33,0.01714,ok
clang-chonk,cc,kron22,64,33,0.01052,ok
clang-plain,cc,kron22,64,34,0.01079,ok
clang-plainje,cc,kron22,64,34,0.01570,ok
clang-chonk,cc,kron22,64,34,0.01332,ok
clang-plain,cc,kron22,64,35,0.01066,ok
clang-plainje,cc,kron22,64,35,0.01161,ok
clang-chonk,cc,kron22,64,35,0.01110,ok
clang-plain,cc,kron22,64,36,0.01050,ok
clang-plainje,cc,kron22,64,36,0.01138,ok
clang-chonk,cc,kron22,64,36,0.01182,ok
clang-plain,cc,kron22,64,37,0.01152,ok
clang-plainje,cc,kron22,64,37,0.01051,ok
clang-chonk,cc,kron22,64,37,0.01044,ok
clang-plain,cc,kron22,64,38,0.01064,ok
clang-plainje,cc,kron22,64,38,0.01193,ok
clang-chonk,cc,kron22,64,38,0.01154,ok
clang-plain,cc,kron22,64,39,0.01226,ok
clang-plainje,cc,kron22,64,39,0.01475,ok
clang-chonk,cc,kron22,64,39,0.01077,ok
clang-plain,cc,kron22,64,40,0.01483,ok
clang-plainje,cc,kron22,64,40,0.01136,ok
clang-chonk,cc,kron22,64,40,0.01069,ok
clang-plain,cc,kron22,64,41,0.01993,ok
clang-plainje,cc,kron22,64,41,0.01149,ok
clang-chonk,cc,kron22,64,41,0.01332,ok
clang-plain,cc,kron22,64,42,0.01053,ok
clang-plainje,cc,kron22,64,42,0.01170,ok
clang-chonk,cc,kron22,64,42,0.01082,ok
clang-plain,cc,kron22,64,43,0.01436,ok
clang-plainje,cc,kron22,64,43,0.01119,ok
clang-chonk,cc,kron22,64,43,0.01242,ok
clang-plain,cc,kron22,64,44,0.02304,ok
clang-plainje,cc,kron22,64,44,0.01028,ok
clang-chonk,cc,kron22,64,44,0.01046,ok
clang-plain,cc,kron22,64,45,0.01173,ok
clang-plainje,cc,kron22,64,45,0.01425,ok
clang-chonk,cc,kron22,64,45,0.01096,ok
clang-plain,cc,kron22,64,46,0.01633,ok
clang-plainje,cc,kron22,64,46,0.02082,ok
clang-chonk,cc,kron22,64,46,0.01189,ok
clang-plain,cc,kron22,64,47,0.01538,ok
clang-plainje,cc,kron22,64,47,0.01603,ok
clang-chonk,cc,kron22,64,47,0.00968,ok
clang-plain,cc,kron22,64,48,0.01449,ok
clang-plainje,cc,kron22,64,48,0.01163,ok
clang-chonk,cc,kron22,64,48,0.01060,ok
clang-plain,cc,kron22,64,49,0.01995,ok
clang-plainje,cc,kron22,64,49,0.01509,ok
clang-chonk,cc,kron22,64,49,0.01021,ok
clang-plain,cc,kron22,64,50,0.01351,ok
clang-plainje,cc,kron22,64,50,0.01538,ok
clang-chonk,cc,kron22,64,50,0.01048,ok
